CustomerID,Age,Gender,Location,ProductID,ProductCategory,Price,Quantity,OrderDate,PaymentMethod,ReviewScore,TotalAmount
CUST1976,57,Female,Bettyborough,PROD345,Home & Garden,416.59,3,2023-02-08,Debit Card,3,1249.77
CUST7299,80,Male,Washingtonfurt,PROD348,Home & Garden,486.69,3,2024-12-22,Digital Wallet,1,1460.07
CUST2716,69,Male,Port Richardshire,PROD151,Sports,182.17,6,2024-01-24,Digital Wallet,1,1093.02
CUST2700,59,Male,East Jacqueline,PROD785,Home & Garden,207.83,7,2024-08-19,PayPal,1,1454.81
CUST7117,51,Male,Lake Lynnborough,PROD643,Sports,84.38,10,2023-11-03,Debit Card,5,843.8
CUST5850,18,Male,Randyshire,PROD331,Electronics,276.33,10,2023-08-20,Debit Card,2,2763.3
CUST1741,60,Female,West Larryport,PROD753,Clothing,455.63,7,2023-10-19,PayPal,5,3189.41
CUST9016,70,Male,Kathrynberg,PROD338,Books,345.66,2,2023-08-03,Credit Card,2,691.32
CUST8910,53,Female,Ramirezfort,PROD153,Electronics,242.93,2,2024-07-02,Digital Wallet,2,485.86
CUST4352,37,Male,Port Janet,PROD202,Home & Garden,121.08,3,2024-01-02,Credit Card,3,363.24
CUST4178,77,Male,South Shane,PROD523,Clothing,11.31,6,2023-02-10,Debit Card,1,67.86
CUST4482,60,Female,New Jesse,PROD438,Clothing,49.06,4,2024-04-22,Credit Card,1,196.24
CUST4902,24,Male,Lake Kathrynchester,PROD834,Clothing,59.66,6,2024-11-14,Debit Card,2,357.96
CUST5333,78,Male,South Dustinfort,PROD583,Clothing,289.21,6,2024-05-11,Digital Wallet,3,1735.26
CUST6431,74,Female,South Michael,PROD202,Home & Garden,249.58,5,2023-02-18,Digital Wallet,5,1247.9
CUST5733,26,Male,North Madelineside,PROD797,Clothing,474.98,5,2024-07-16,Digital Wallet,3,2374.9
CUST5552,34,Male,Port Sethmouth,PROD889,Books,390.87,10,2023-04-03,PayPal,3,3908.7
CUST4364,25,Female,Sparksshire,PROD240,Books,42.15,7,2025-03-08,PayPal,2,295.05
CUST6142,74,Female,Berrystad,PROD105,Clothing,363.17,5,2024-06-24,PayPal,5,1815.85
CUST9110,24,Female,Port Robert,PROD663,Sports,452.87,8,2023-05-20,Digital Wallet,5,3622.96
CUST9283,65,Male,Amberside,PROD261,Home & Garden,323.95,6,2024-05-07,Digital Wallet,2,1943.7
CUST8281,53,Female,Lake Brian,PROD516,Books,231.09,10,2024-06-29,Credit Card,5,2310.9
CUST7548,27,Male,Careystad,PROD768,Books,488.76,9,2023-07-23,Debit Card,5,4398.84
CUST8063,35,Male,South Christina,PROD999,Books,135.74,8,2023-03-22,PayPal,1,1085.92
CUST3841,36,Female,Laurenborough,PROD587,Electronics,29.79,7,2024-10-11,Digital Wallet,1,208.53
CUST5984,56,Female,Brittanyfort,PROD588,Electronics,407.52,3,2023-03-08,Digital Wallet,5,1222.56
CUST3264,31,Male,Bridgesberg,PROD766,Books,437.7,3,2024-12-15,Debit Card,1,1313.1
CUST3648,63,Male,Potterview,PROD304,Sports,426.86,1,2024-02-24,PayPal,5,426.86
CUST6676,39,Female,Lake Stephaniefort,PROD874,Home & Garden,183.31,3,2023-04-28,PayPal,2,549.93
CUST8887,31,Female,Leeberg,PROD394,Home & Garden,340.0,4,2023-04-18,Credit Card,2,1360.0
CUST3774,61,Female,South Samuel,PROD428,Books,215.87,5,2024-06-19,Digital Wallet,3,1079.35
CUST9377,58,Male,West Michael,PROD392,Books,62.37,2,2023-11-26,Credit Card,2,124.74
CUST5119,72,Female,Doughertyton,PROD761,Home & Garden,426.37,4,2023-01-22,Digital Wallet,5,1705.48
CUST4927,34,Female,Lake Michaelchester,PROD160,Sports,445.69,3,2023-07-20,Debit Card,1,1337.07
CUST1073,50,Male,Delgadoshire,PROD887,Electronics,9.79,7,2025-03-21,Credit Card,1,68.53
CUST8678,49,Male,Port Briana,PROD191,Electronics,73.51,2,2025-01-04,Digital Wallet,2,147.02
CUST8543,34,Female,Jamesville,PROD767,Books,325.36,2,2024-04-02,PayPal,5,650.72
CUST9839,75,Male,East Brandishire,PROD687,Home & Garden,167.69,2,2024-07-11,Debit Card,4,335.38
CUST4941,76,Male,Hallview,PROD337,Electronics,447.79,8,2024-11-09,Digital Wallet,3,3582.32
CUST5268,72,Male,Hamptonfort,PROD647,Sports,477.77,9,2024-08-12,Credit Card,5,4299.93
CUST9863,21,Female,Lake Nicholasmouth,PROD856,Books,137.81,1,2024-10-05,Credit Card,2,137.81
CUST5156,23,Female,South Karla,PROD840,Clothing,367.87,1,2023-12-13,Digital Wallet,4,367.87
CUST7483,58,Female,Port Marc,PROD970,Books,189.45,7,2025-01-11,Debit Card,1,1326.15
CUST4401,45,Female,Patrickchester,PROD138,Clothing,174.65,9,2024-03-22,Digital Wallet,2,1571.85
CUST9247,71,Female,Lauraville,PROD279,Books,61.35,2,2025-02-05,Credit Card,3,122.7
CUST9744,35,Female,Garnerstad,PROD527,Home & Garden,203.12,2,2024-01-26,Credit Card,4,406.24
CUST8622,20,Male,Berryside,PROD957,Home & Garden,230.99,5,2024-03-08,PayPal,4,1154.95
CUST4843,18,Male,Reyestown,PROD280,Home & Garden,418.68,10,2024-03-22,PayPal,2,4186.8
CUST8718,39,Male,Whiteheadside,PROD137,Home & Garden,346.5,3,2024-11-04,Credit Card,5,1039.5
CUST8691,67,Female,Amandaton,PROD956,Sports,241.73,2,2023-01-27,PayPal,2,483.46
CUST4029,26,Female,Heatherburgh,PROD506,Sports,213.76,7,2024-10-28,PayPal,4,1496.32
CUST5057,58,Male,North Ashley,PROD906,Clothing,443.63,5,2024-11-23,Digital Wallet,1,2218.15
CUST2461,80,Female,Tiffanyborough,PROD607,Sports,87.56,4,2023-08-01,Debit Card,3,350.24
CUST2826,34,Female,West Kathyview,PROD290,Books,70.59,4,2023-03-05,Digital Wallet,1,282.36
CUST7167,28,Female,Mannington,PROD866,Home & Garden,364.57,5,2023-03-15,Digital Wallet,4,1822.85
CUST4708,65,Female,Weisstown,PROD993,Electronics,490.88,8,2023-12-27,PayPal,1,3927.04
CUST2794,46,Female,Michelletown,PROD396,Electronics,422.95,3,2023-02-23,PayPal,5,1268.85
CUST6948,53,Male,Markchester,PROD997,Electronics,56.34,3,2024-06-14,Debit Card,2,169.02
CUST4714,63,Female,Walshview,PROD138,Books,456.06,9,2023-06-30,Debit Card,4,4104.54
CUST4649,45,Female,Lake Susanview,PROD109,Electronics,243.92,3,2024-06-18,Debit Card,3,731.76
CUST8115,53,Female,Markbury,PROD405,Electronics,286.63,1,2025-02-10,Digital Wallet,3,286.63
CUST8122,18,Female,Andersonshire,PROD681,Clothing,221.89,1,2024-04-20,Debit Card,5,221.89
CUST2192,25,Female,Cristinaburgh,PROD717,Books,307.6,6,2025-03-23,Credit Card,1,1845.6
CUST7203,22,Male,Brownberg,PROD209,Books,390.69,6,2025-01-14,Credit Card,1,2344.14
CUST3242,78,Female,Ronaldton,PROD443,Electronics,307.62,8,2024-07-07,Digital Wallet,3,2460.96
CUST8184,74,Male,Laurabury,PROD391,Books,431.98,8,2023-10-11,PayPal,4,3455.84
CUST9067,62,Male,Karenville,PROD565,Clothing,440.58,9,2024-01-04,Debit Card,1,3965.22
CUST8685,75,Male,New Andrew,PROD756,Clothing,365.0,5,2024-11-26,Credit Card,4,1825.0
CUST6613,27,Male,Benjaminside,PROD656,Home & Garden,446.42,9,2023-11-05,Debit Card,3,4017.78
CUST8606,52,Female,Jaredport,PROD636,Clothing,244.12,8,2024-03-20,Credit Card,4,1952.96
CUST3633,20,Male,South Frank,PROD605,Home & Garden,246.62,3,2023-09-08,Credit Card,5,739.86
CUST1254,71,Female,Heatherville,PROD237,Electronics,444.36,9,2024-03-28,Debit Card,3,3999.24
CUST3457,41,Male,Mcgeefort,PROD971,Home & Garden,223.14,3,2023-12-20,Credit Card,4,669.42
CUST3955,55,Male,Charlestown,PROD616,Home & Garden,36.35,10,2023-07-09,Debit Card,2,363.5
CUST6473,53,Female,New Catherine,PROD579,Electronics,329.21,10,2024-02-25,Credit Card,5,3292.1
CUST4470,27,Male,Lake Grant,PROD379,Home & Garden,11.12,8,2024-07-30,PayPal,4,88.96
CUST4526,45,Female,South Jillburgh,PROD297,Clothing,434.82,10,2023-07-03,Digital Wallet,3,4348.2
CUST7116,26,Female,Jamieburgh,PROD928,Electronics,264.78,7,2023-12-10,Digital Wallet,4,1853.46
CUST3465,20,Female,Port Jacquelinebury,PROD215,Books,373.09,9,2024-07-10,Debit Card,2,3357.81
CUST9815,37,Male,Charlesmouth,PROD438,Home & Garden,363.27,9,2024-02-10,Digital Wallet,1,3269.43
CUST8710,41,Female,Mcbrideside,PROD266,Clothing,115.87,5,2023-10-04,Digital Wallet,4,579.35
CUST4613,75,Female,Shafferbury,PROD848,Books,478.1,6,2023-05-12,Digital Wallet,3,2868.6
CUST2198,77,Female,Abigailland,PROD569,Electronics,437.21,8,2025-02-25,Digital Wallet,2,3497.68
CUST4597,68,Male,Salazarchester,PROD763,Electronics,261.95,9,2024-02-03,PayPal,1,2357.55
CUST2153,80,Male,Lake Nicholas,PROD363,Electronics,345.68,4,2025-01-02,PayPal,4,1382.72
CUST1485,73,Male,East Kimberly,PROD835,Clothing,311.03,2,2023-11-28,Digital Wallet,1,622.06
CUST4266,20,Female,Markhaven,PROD290,Books,219.26,8,2024-04-14,PayPal,4,1754.08
CUST4434,75,Male,Montoyaport,PROD114,Electronics,364.69,5,2023-05-10,PayPal,4,1823.45
CUST3329,40,Male,New Kathleen,PROD854,Clothing,243.56,6,2023-05-23,Digital Wallet,5,1461.36
CUST1011,31,Female,Carltown,PROD445,Sports,333.54,7,2025-03-01,Debit Card,1,2334.78
CUST5742,61,Female,West Nancy,PROD909,Clothing,322.5,5,2023-10-07,Digital Wallet,1,1612.5
CUST6854,33,Male,West Sherryton,PROD402,Sports,78.58,3,2024-08-26,PayPal,2,235.74
CUST2384,60,Female,Lake Justin,PROD681,Books,414.09,5,2024-01-21,Debit Card,4,2070.45
CUST8322,24,Male,Ryantown,PROD790,Electronics,446.57,1,2024-10-23,PayPal,4,446.57
CUST4893,40,Female,South Johnmouth,PROD875,Electronics,308.39,1,2024-03-31,PayPal,5,308.39
CUST7451,67,Male,Port Charles,PROD297,Home & Garden,10.76,9,2024-02-14,Credit Card,1,96.84
CUST5013,53,Female,Brandonville,PROD279,Electronics,467.51,3,2023-01-09,Credit Card,2,1402.53
CUST4400,74,Male,Ericview,PROD725,Books,255.26,6,2024-04-09,Credit Card,1,1531.56
CUST5421,73,Male,South Lori,PROD976,Clothing,237.3,5,2023-04-21,PayPal,3,1186.5
CUST9591,44,Female,Janetville,PROD754,Books,250.44,8,2025-03-22,Digital Wallet,2,2003.52
CUST4208,80,Female,Farmerfurt,PROD515,Electronics,86.87,9,2023-12-31,Digital Wallet,3,781.83
CUST5635,57,Female,Brownton,PROD946,Clothing,376.96,1,2023-06-17,PayPal,2,376.96
CUST1630,65,Female,Christopherport,PROD537,Books,163.71,8,2024-05-15,Credit Card,5,1309.68
CUST7804,27,Male,East Ashleyberg,PROD627,Electronics,168.79,8,2023-09-06,PayPal,4,1350.32
CUST5849,77,Male,South Sarahstad,PROD435,Electronics,142.69,5,2024-07-07,Digital Wallet,1,713.45
CUST6755,77,Male,Danielfurt,PROD188,Electronics,255.93,1,2024-03-01,Digital Wallet,2,255.93
CUST8214,33,Female,Cisnerosmouth,PROD510,Home & Garden,277.5,7,2024-04-06,Digital Wallet,4,1942.5
CUST1504,73,Male,Kimberlyhaven,PROD785,Home & Garden,192.43,5,2023-09-03,PayPal,4,962.15
CUST2842,28,Male,Lake Matthewmouth,PROD197,Home & Garden,409.47,10,2023-03-23,Digital Wallet,3,4094.7
CUST4138,80,Male,Carolynland,PROD289,Clothing,44.02,4,2023-06-11,Digital Wallet,5,176.08
CUST1113,69,Male,Aliciaport,PROD243,Books,224.87,1,2023-05-02,Digital Wallet,5,224.87
CUST5087,69,Male,West Garrettfort,PROD588,Clothing,288.65,9,2023-06-29,Digital Wallet,3,2597.85
CUST4812,29,Female,Halefurt,PROD431,Clothing,48.57,6,2024-04-09,Debit Card,4,291.42
CUST5311,74,Female,North Erinberg,PROD354,Electronics,251.74,4,2025-02-28,PayPal,3,1006.96
CUST3134,44,Female,Jacquelineview,PROD106,Sports,161.45,7,2024-02-26,PayPal,4,1130.15
CUST4091,19,Female,North John,PROD367,Sports,490.43,9,2025-04-07,Digital Wallet,5,4413.87
CUST1215,29,Male,Contrerashaven,PROD492,Electronics,373.89,7,2023-09-29,Credit Card,4,2617.23
CUST5809,65,Female,Campbellshire,PROD341,Sports,13.8,7,2025-04-21,Digital Wallet,4,96.6
CUST7048,77,Female,East Anthonyborough,PROD557,Clothing,204.7,4,2024-10-05,PayPal,5,818.8
CUST6043,39,Female,Robinsontown,PROD871,Books,22.74,3,2024-04-18,Debit Card,3,68.22
CUST9670,68,Male,Jamesbury,PROD373,Home & Garden,276.8,7,2024-02-23,Digital Wallet,2,1937.6
CUST4308,77,Male,New Heatherland,PROD437,Clothing,413.82,7,2024-02-10,Debit Card,4,2896.74
CUST4041,44,Male,Reevestown,PROD409,Clothing,396.93,4,2023-01-27,Credit Card,1,1587.72
CUST6442,69,Male,New Kathrynberg,PROD696,Books,481.77,5,2024-05-04,Credit Card,1,2408.85
CUST4001,60,Male,Riveraview,PROD840,Sports,320.58,2,2023-06-28,Digital Wallet,3,641.16
CUST6022,73,Male,Martinezview,PROD686,Books,445.6,7,2023-07-11,Debit Card,4,3119.2
CUST4234,65,Female,East Andres,PROD111,Clothing,283.35,4,2023-10-12,Credit Card,4,1133.4
CUST6571,69,Female,West Destinyshire,PROD367,Electronics,329.03,9,2024-05-10,Digital Wallet,2,2961.27
CUST3064,33,Female,Dianafurt,PROD769,Electronics,230.82,10,2024-08-28,Credit Card,2,2308.2
CUST4712,35,Female,East Marymouth,PROD468,Clothing,173.72,5,2024-03-19,PayPal,1,868.6
CUST9013,28,Female,New Angelaberg,PROD809,Electronics,413.53,5,2023-12-05,Debit Card,1,2067.65
CUST5455,68,Female,Emilyfurt,PROD341,Sports,409.21,9,2023-01-31,Digital Wallet,1,3682.89
CUST5418,62,Female,Lake Sarahville,PROD163,Books,422.94,5,2024-12-15,Credit Card,1,2114.7
CUST7427,24,Male,Jasonfurt,PROD783,Home & Garden,169.33,7,2024-07-29,Credit Card,4,1185.31
CUST9491,42,Male,North Kathyberg,PROD221,Books,384.87,4,2023-02-06,PayPal,1,1539.48
CUST7537,73,Female,New Lisaport,PROD576,Home & Garden,301.98,2,2023-10-04,Digital Wallet,2,603.96
CUST1538,20,Female,Williamside,PROD414,Clothing,359.75,3,2024-07-25,Credit Card,4,1079.25
CUST8312,72,Male,Christopherfurt,PROD263,Clothing,184.83,3,2023-11-15,Debit Card,5,554.49
CUST4016,48,Female,East Greg,PROD515,Home & Garden,229.0,5,2024-06-03,Credit Card,3,1145.0
CUST6111,32,Female,Millerland,PROD802,Electronics,53.23,2,2023-06-23,Debit Card,2,106.46
CUST7559,30,Female,North Adam,PROD614,Clothing,331.16,8,2024-09-25,Credit Card,3,2649.28
CUST3823,70,Male,Christopherhaven,PROD820,Sports,6.09,10,2024-09-20,Digital Wallet,5,60.9
CUST5722,76,Male,East Juliemouth,PROD888,Sports,180.79,8,2023-05-31,Digital Wallet,5,1446.32
CUST8447,47,Female,Deniseville,PROD418,Sports,318.66,5,2023-08-30,Digital Wallet,1,1593.3
CUST1517,40,Male,Maryton,PROD806,Sports,400.96,10,2023-11-28,Debit Card,1,4009.6
CUST6064,37,Male,New James,PROD220,Home & Garden,276.11,8,2025-04-17,Digital Wallet,5,2208.88
CUST9592,70,Male,New Charles,PROD754,Electronics,190.08,4,2024-01-06,Debit Card,4,760.32
CUST9002,68,Female,Taylormouth,PROD402,Home & Garden,57.63,6,2024-11-08,Debit Card,4,345.78
CUST3486,73,Male,New Louis,PROD476,Clothing,448.95,1,2023-08-09,Debit Card,2,448.95
CUST6420,32,Male,Jonesville,PROD729,Sports,248.75,3,2023-05-27,PayPal,3,746.25
CUST6223,32,Female,New Matthew,PROD326,Sports,411.81,1,2023-09-09,Credit Card,4,411.81
CUST9236,19,Female,Port Zachary,PROD324,Sports,372.54,9,2024-05-31,Debit Card,4,3352.86
CUST2897,60,Female,Sotohaven,PROD236,Clothing,207.56,1,2024-04-25,Debit Card,5,207.56
CUST8386,30,Male,Lake Madisonbury,PROD589,Books,130.87,3,2024-12-10,Credit Card,3,392.61
CUST2898,43,Male,Lisaton,PROD256,Home & Garden,101.98,2,2023-05-01,Digital Wallet,5,203.96
CUST7127,39,Female,North Carrie,PROD565,Electronics,64.77,5,2023-03-29,PayPal,3,323.85
CUST9290,35,Female,West Shannonside,PROD865,Clothing,426.84,5,2024-09-30,Credit Card,5,2134.2
CUST3905,73,Male,Wadefurt,PROD720,Books,111.72,3,2023-02-20,Debit Card,5,335.16
CUST4998,22,Male,Port Davidport,PROD482,Books,413.15,8,2023-03-25,Credit Card,1,3305.2
CUST3231,79,Female,North Tanyaville,PROD525,Electronics,99.34,1,2023-08-18,Debit Card,1,99.34
CUST4859,67,Male,Gravesstad,PROD818,Clothing,172.28,4,2023-08-10,Digital Wallet,4,689.12
CUST3802,35,Female,North Jessicaville,PROD662,Books,379.79,2,2023-04-23,Credit Card,1,759.58
CUST7397,40,Male,Joshuamouth,PROD582,Sports,28.02,3,2023-05-08,PayPal,4,84.06
CUST8302,59,Female,South Kimberly,PROD875,Electronics,318.45,1,2024-12-20,Credit Card,4,318.45
CUST9166,50,Male,South Christopherberg,PROD650,Sports,337.71,8,2023-01-02,Debit Card,3,2701.68
CUST5675,43,Female,Hooverhaven,PROD921,Electronics,65.99,4,2025-04-13,Debit Card,4,263.96
CUST7824,61,Male,New Brandonfurt,PROD780,Home & Garden,446.42,6,2025-02-12,PayPal,4,2678.52
CUST6681,80,Female,Thomashaven,PROD945,Home & Garden,231.41,7,2023-07-10,Debit Card,4,1619.87
CUST4170,71,Male,Wendymouth,PROD323,Clothing,296.71,5,2023-02-21,Debit Card,1,1483.55
CUST6017,52,Female,Davidburgh,PROD880,Books,254.58,8,2023-01-18,Debit Card,1,2036.64
CUST8977,39,Female,Fordchester,PROD353,Sports,482.11,6,2023-12-13,Credit Card,2,2892.66
CUST1764,78,Female,South Michael,PROD796,Books,7.15,8,2023-10-24,Credit Card,5,57.2
CUST6412,19,Female,Williamburgh,PROD872,Home & Garden,369.43,1,2025-02-15,PayPal,3,369.43
CUST9606,25,Female,New Lindseyberg,PROD710,Sports,278.85,6,2024-04-02,PayPal,2,1673.1
CUST1475,74,Male,Danielstad,PROD994,Clothing,219.24,2,2025-03-13,Digital Wallet,4,438.48
CUST4891,80,Female,Robertshire,PROD906,Books,294.63,3,2023-05-30,Debit Card,4,883.89
CUST3565,34,Male,North Glennburgh,PROD183,Electronics,462.56,1,2024-04-07,PayPal,2,462.56
CUST4513,29,Female,Patricktown,PROD638,Electronics,391.64,5,2023-09-17,Debit Card,3,1958.2
CUST7256,55,Male,Millerberg,PROD557,Sports,455.54,7,2024-04-18,PayPal,4,3188.78
CUST5317,79,Female,Karenshire,PROD640,Electronics,347.45,2,2023-09-25,Digital Wallet,4,694.9
CUST5528,80,Female,West Maria,PROD820,Electronics,90.96,9,2024-01-10,PayPal,1,818.64
CUST3575,34,Male,North Andrewtown,PROD470,Home & Garden,408.55,8,2024-11-15,Credit Card,5,3268.4
CUST2827,20,Female,Reyesstad,PROD179,Clothing,56.26,3,2023-04-21,Debit Card,4,168.78
CUST2528,24,Male,Rebeccaville,PROD677,Electronics,330.47,4,2024-02-10,Credit Card,5,1321.88
CUST8116,56,Male,Lake Justinchester,PROD214,Electronics,305.05,5,2024-10-02,PayPal,5,1525.25
CUST5582,45,Female,West Rebecca,PROD163,Books,164.31,7,2024-04-09,PayPal,5,1150.17
CUST6634,40,Female,Lauraland,PROD948,Sports,441.29,1,2023-12-24,Digital Wallet,4,441.29
CUST4540,64,Male,New Brendashire,PROD660,Home & Garden,212.24,2,2023-02-28,Digital Wallet,4,424.48
CUST5127,68,Female,West Roberthaven,PROD617,Sports,306.45,4,2024-03-09,Digital Wallet,5,1225.8
CUST6643,38,Female,Patricialand,PROD307,Books,347.8,7,2023-11-05,PayPal,2,2434.6
CUST5037,45,Female,South Frances,PROD686,Books,127.88,8,2024-12-26,Digital Wallet,5,1023.04
CUST5491,56,Male,Port Amanda,PROD649,Books,201.95,4,2024-01-23,PayPal,1,807.8
CUST3830,80,Female,North Jeffrey,PROD253,Electronics,174.72,1,2024-08-31,PayPal,4,174.72
CUST7787,50,Male,Leonland,PROD268,Sports,150.62,4,2024-02-14,Debit Card,3,602.48
CUST7041,25,Male,Jenkinsfort,PROD435,Sports,403.37,8,2024-04-06,Credit Card,4,3226.96
CUST5802,42,Male,Dominguezfurt,PROD974,Sports,73.4,2,2024-05-31,Debit Card,5,146.8
CUST5944,75,Male,North Davidchester,PROD632,Clothing,303.25,9,2023-10-07,Credit Card,4,2729.25
CUST2800,54,Female,West Toddburgh,PROD552,Home & Garden,443.79,4,2024-12-08,Credit Card,5,1775.16
CUST8796,30,Female,Huntborough,PROD219,Electronics,258.59,8,2024-09-10,PayPal,3,2068.72
CUST3947,34,Male,East Lorraineberg,PROD796,Home & Garden,422.32,7,2023-08-11,Digital Wallet,3,2956.24
CUST2046,20,Male,Port Matthew,PROD310,Electronics,276.16,5,2024-08-05,Digital Wallet,3,1380.8
CUST6992,63,Male,New Cynthiachester,PROD834,Sports,160.39,6,2025-01-10,Digital Wallet,1,962.34
CUST7549,45,Male,New Ericborough,PROD697,Clothing,369.73,3,2025-02-15,Debit Card,1,1109.19
CUST2575,18,Female,New Cassandrastad,PROD600,Clothing,279.02,1,2024-06-11,Digital Wallet,5,279.02
CUST5882,51,Male,New Lisa,PROD193,Sports,112.58,9,2023-01-11,PayPal,1,1013.22
CUST6237,77,Male,West Emilyburgh,PROD622,Home & Garden,108.81,9,2024-10-08,Digital Wallet,2,979.29
CUST7111,69,Male,North Anne,PROD556,Books,358.62,2,2023-06-27,Digital Wallet,3,717.24
CUST5014,52,Male,Davidstad,PROD928,Sports,344.87,5,2023-05-15,Digital Wallet,3,1724.35
CUST6851,61,Male,Danielport,PROD156,Electronics,460.99,8,2023-01-18,Debit Card,5,3687.92
CUST5429,64,Female,Mccallchester,PROD564,Home & Garden,70.67,5,2024-04-26,PayPal,1,353.35
CUST1118,78,Female,Port Philipview,PROD235,Books,356.65,4,2024-03-24,Digital Wallet,3,1426.6
CUST7988,65,Female,Pittstown,PROD625,Clothing,487.71,6,2024-09-02,Credit Card,4,2926.26
CUST3741,65,Female,North Kathy,PROD525,Electronics,93.02,1,2024-11-02,Debit Card,1,93.02
CUST2922,60,Female,Russellmouth,PROD567,Clothing,273.53,4,2023-07-26,Digital Wallet,4,1094.12
CUST5765,30,Male,Hesshaven,PROD677,Electronics,320.25,2,2023-05-23,Digital Wallet,3,640.5
CUST7552,41,Female,New Janet,PROD159,Books,356.62,4,2023-08-07,Debit Card,3,1426.48
CUST3451,45,Male,Haroldland,PROD672,Electronics,381.58,7,2024-05-14,Credit Card,4,2671.06
CUST1389,22,Female,Saramouth,PROD573,Books,283.33,6,2025-02-28,Credit Card,3,1699.98
CUST8532,78,Female,South Elizabethchester,PROD788,Sports,293.49,1,2024-12-11,Debit Card,1,293.49
CUST5877,60,Female,North Ashley,PROD926,Sports,471.62,3,2024-09-15,Digital Wallet,2,1414.86
CUST7952,76,Female,Port Phillip,PROD415,Electronics,356.51,5,2023-12-08,Debit Card,2,1782.55
CUST2766,39,Male,Port Susanborough,PROD840,Home & Garden,338.75,10,2025-03-03,Debit Card,2,3387.5
CUST6978,57,Female,Tranview,PROD122,Clothing,447.46,2,2024-03-19,Debit Card,3,894.92
CUST5272,38,Male,Port Sean,PROD505,Electronics,269.28,7,2024-07-07,Debit Card,5,1884.96
CUST7235,60,Female,North Daniel,PROD360,Electronics,439.35,4,2023-08-19,Credit Card,1,1757.4
CUST4226,72,Female,East Eric,PROD936,Clothing,214.08,1,2025-02-04,Debit Card,1,214.08
CUST5392,25,Female,Fieldsshire,PROD103,Electronics,11.32,1,2023-02-27,Digital Wallet,3,11.32
CUST9073,64,Male,Youngside,PROD863,Clothing,57.7,10,2024-09-22,Digital Wallet,1,577.0
CUST5654,75,Male,Meaganborough,PROD323,Books,193.53,8,2024-02-08,PayPal,3,1548.24
CUST4342,37,Female,West Lisa,PROD692,Home & Garden,31.27,10,2024-01-11,PayPal,2,312.7
CUST7565,50,Female,Anthonyport,PROD174,Sports,33.02,3,2023-06-14,Debit Card,1,99.06
CUST6356,37,Male,North Matthew,PROD146,Sports,137.15,6,2023-10-13,PayPal,5,822.9
CUST4575,60,Male,Port Matthew,PROD533,Home & Garden,393.84,2,2024-02-23,Debit Card,3,787.68
CUST3093,44,Female,North Joshua,PROD452,Clothing,491.85,4,2023-11-27,Credit Card,1,1967.4
CUST9518,38,Female,West Christinaville,PROD817,Home & Garden,343.28,3,2023-12-13,Credit Card,4,1029.84
CUST7505,43,Male,Catherineport,PROD165,Clothing,77.48,8,2024-02-23,Credit Card,4,619.84
CUST8435,62,Female,Jonesside,PROD654,Home & Garden,35.71,2,2023-06-14,Credit Card,5,71.42
CUST5668,36,Male,New Phyllis,PROD161,Electronics,393.26,10,2023-06-10,Digital Wallet,5,3932.6
CUST9701,53,Female,New Heidi,PROD170,Electronics,105.98,6,2025-04-07,Credit Card,4,635.88
CUST2746,26,Female,Andreatown,PROD583,Home & Garden,272.88,1,2025-02-10,Credit Card,3,272.88
CUST2586,30,Male,Port Jeffrey,PROD132,Books,182.55,1,2024-06-18,Digital Wallet,1,182.55
CUST1183,44,Male,East Anthony,PROD393,Home & Garden,229.03,6,2024-03-20,Debit Card,4,1374.18
CUST6054,60,Female,West Ericaside,PROD518,Sports,309.97,3,2023-05-28,PayPal,5,929.91
CUST2494,78,Male,Torresmouth,PROD284,Electronics,339.39,9,2023-02-15,Debit Card,1,3054.51
CUST6592,42,Female,South Michelle,PROD887,Home & Garden,283.13,2,2025-02-01,Debit Card,3,566.26
CUST9808,61,Male,South Jessicaland,PROD238,Sports,116.03,3,2023-05-05,PayPal,4,348.09
CUST3138,65,Male,Dickersonchester,PROD884,Electronics,325.32,8,2023-03-18,Credit Card,5,2602.56
CUST1789,75,Male,Harristown,PROD756,Books,197.5,4,2024-04-08,Credit Card,4,790.0
CUST3957,29,Male,Butlershire,PROD846,Books,257.91,6,2023-06-10,Credit Card,3,1547.46
CUST9458,57,Female,Kimburgh,PROD761,Sports,399.43,9,2023-12-29,Credit Card,5,3594.87
CUST9313,54,Female,South Christopher,PROD530,Home & Garden,349.58,6,2024-12-26,PayPal,1,2097.48
CUST4792,37,Male,East Oscarchester,PROD483,Electronics,348.0,8,2024-07-11,Credit Card,4,2784.0
CUST7664,43,Female,Lake Heather,PROD491,Books,28.26,4,2024-11-17,Credit Card,1,113.04
CUST5479,53,Female,Harristown,PROD559,Sports,193.88,1,2024-10-20,Credit Card,2,193.88
CUST9639,71,Female,New Andrewfort,PROD990,Clothing,211.2,7,2024-12-30,PayPal,3,1478.4
CUST1992,18,Female,South Arianaport,PROD486,Home & Garden,395.12,6,2023-03-26,Digital Wallet,4,2370.72
CUST3336,37,Female,New Samanthaland,PROD484,Clothing,344.15,3,2025-02-09,PayPal,5,1032.45
CUST5475,36,Female,Port Stephen,PROD182,Home & Garden,483.09,5,2025-01-16,Credit Card,3,2415.45
CUST3603,31,Male,East Michaelchester,PROD799,Electronics,31.63,1,2023-04-16,PayPal,2,31.63
