CustomerID,Age,Gender,Location,ProductID,ProductCategory,Price,Quantity,OrderDate,PaymentMethod,ReviewScore,TotalAmount,AgeGroup,OrderMonth,OrderYear,OrderDay,OrderWeekday
CUST3667,73,Female,Montoyaside,PROD838,Sports,115.02,9,2023-03-26,Debit_Card,5,1035.18,66+,3,2023,26,Sunday
CUST7882,43,Female,Katelynview,PROD734,Books,115.55,5,2024-09-25,Debit_Card,3,577.75,36-45,9,2024,25,Wednesday
CUST4481,75,Male,Jimenezbury,PROD893,Sports,436.36,7,2023-07-02,Credit_Card,5,3054.52,66+,7,2023,2,Sunday
CUST8341,21,Female,Owensville,PROD961,Electronics,213.13,4,2025-03-09,Debit_Card,4,852.52,18-25,3,2025,9,Sunday
CUST7613,28,Female,Martinport,PROD489,Home & Garden,443.99,10,2023-07-30,Digital,5,4439.9,26-35,7,2023,30,Sunday
CUST2446,42,Male,Gayhaven,PROD251,Home & Garden,188.98,3,2024-08-14,Credit_Card,4,566.94,36-45,8,2024,14,Wednesday
CUST7818,18,Male,New Richardland,PROD941,Books,294.86,1,2024-10-18,Digital,3,294.86,18-25,10,2024,18,Friday
CUST8652,42,Female,Lake Kimberlyview,PROD797,Sports,234.56,9,2023-12-14,PayPal,4,2111.04,36-45,12,2023,14,Thursday
CUST8420,34,Female,Loganberg,PROD348,Clothing,63.3,7,2024-07-23,Debit_Card,1,443.1,26-35,7,2024,23,Tuesday
CUST4935,77,Male,Fernandezland,PROD132,Home & Garden,31.57,8,2023-03-15,Digital,3,252.56,66+,3,2023,15,Wednesday
CUST8913,68,Female,Cowanmouth,PROD686,Sports,319.03,9,2023-08-30,Debit_Card,5,2871.27,66+,8,2023,30,Wednesday
CUST9455,68,Male,North Anne,PROD817,Sports,292.25,1,2024-06-09,PayPal,5,292.25,66+,6,2024,9,Sunday
CUST1048,47,Male,Stevenborough,PROD212,Electronics,312.22,9,2023-07-21,Debit_Card,1,2809.98,46-55,7,2023,21,Friday
CUST3334,36,Female,Colonshire,PROD295,Clothing,238.75,6,2025-02-20,PayPal,3,1432.5,36-45,2,2025,20,Thursday
CUST6471,45,Male,Snydershire,PROD119,Home & Garden,101.3,7,2025-04-16,Credit_Card,2,709.1,36-45,4,2025,16,Wednesday
CUST8646,62,Male,Elizabethfort,PROD551,Electronics,64.31,3,2023-11-28,Debit_Card,5,192.93,56-65,11,2023,28,Tuesday
CUST2539,79,Male,North Scottton,PROD421,Clothing,341.95,8,2024-10-18,Credit_Card,1,2735.6,66+,10,2024,18,Friday
CUST5975,64,Female,Port Brenda,PROD528,Home & Garden,267.27,2,2025-01-05,PayPal,2,534.54,56-65,1,2025,5,Sunday
CUST3425,68,Female,Popeshire,PROD255,Electronics,209.49,9,2023-12-07,Credit_Card,3,1885.41,66+,12,2023,7,Thursday
CUST8489,53,Male,Erinborough,PROD522,Clothing,436.07,8,2024-03-15,Digital,4,3488.56,46-55,3,2024,15,Friday
CUST7320,60,Female,Lake Melissa,PROD807,Home & Garden,79.64,6,2023-10-20,Credit_Card,2,477.84,56-65,10,2023,20,Friday
CUST1692,63,Male,Garciamouth,PROD308,Clothing,496.21,1,2023-07-27,Digital,3,496.21,56-65,7,2023,27,Thursday
CUST4332,49,Male,Jacobshire,PROD520,Sports,174.62,1,2023-11-10,PayPal,2,174.62,46-55,11,2023,10,Friday
CUST7412,27,Female,West Raymond,PROD613,Books,493.66,4,2023-02-27,PayPal,1,1974.64,26-35,2,2023,27,Monday
CUST3185,30,Female,Jillianport,PROD893,Books,446.96,7,2025-03-25,Debit_Card,3,3128.72,26-35,3,2025,25,Tuesday
CUST7065,36,Female,West Michael,PROD726,Sports,493.39,10,2023-10-17,Digital,3,4933.9,36-45,10,2023,17,Tuesday
CUST2366,31,Male,West Jessicamouth,PROD582,Clothing,75.9,2,2024-10-16,Debit_Card,4,151.8,26-35,10,2024,16,Wednesday
CUST4433,79,Male,East Tiffany,PROD993,Sports,431.89,6,2024-01-26,Debit_Card,3,2591.34,66+,1,2024,26,Friday
CUST4735,21,Male,West Bryan,PROD968,Books,94.28,6,2023-02-13,PayPal,1,565.68,18-25,2,2023,13,Monday
CUST6497,55,Female,Lake Maryview,PROD853,Books,45.0,10,2023-06-15,Credit_Card,3,450.0,46-55,6,2023,15,Thursday
CUST2533,65,Female,Lake Devinmouth,PROD844,Clothing,169.65,5,2024-05-31,PayPal,3,848.25,56-65,5,2024,31,Friday
CUST2880,52,Male,New Stephenport,PROD163,Books,493.39,3,2024-11-26,PayPal,5,1480.17,46-55,11,2024,26,Tuesday
CUST4229,21,Female,North Christopher,PROD822,Sports,160.14,9,2024-09-02,Credit_Card,1,1441.26,18-25,9,2024,2,Monday
CUST2292,65,Female,Fosterbury,PROD241,Clothing,33.72,5,2023-09-27,Digital,5,168.6,56-65,9,2023,27,Wednesday
CUST3333,38,Female,Lake Heather,PROD631,Sports,228.77,4,2024-12-22,Digital,2,915.08,36-45,12,2024,22,Sunday
CUST2277,21,Female,South Keithmouth,PROD312,Clothing,108.64,5,2025-01-10,Credit_Card,2,543.2,18-25,1,2025,10,Friday
CUST8563,21,Male,West Michelle,PROD674,Books,387.9,8,2023-11-25,Credit_Card,1,3103.2,18-25,11,2023,25,Saturday
CUST1028,55,Female,New Troymouth,PROD432,Home & Garden,290.26,10,2024-07-21,Debit_Card,5,2902.6,46-55,7,2024,21,Sunday
CUST3658,48,Male,East Devin,PROD778,Clothing,83.43,6,2024-01-03,Credit_Card,2,500.58,46-55,1,2024,3,Wednesday
CUST2581,50,Male,Andrewshire,PROD589,Clothing,393.68,6,2024-11-12,Credit_Card,5,2362.08,46-55,11,2024,12,Tuesday
CUST3710,76,Male,Salazarmouth,PROD638,Home & Garden,390.98,3,2024-04-25,Debit_Card,3,1172.94,66+,4,2024,25,Thursday
CUST1411,72,Female,Christianstad,PROD485,Books,69.06,8,2025-01-22,Digital,3,552.48,66+,1,2025,22,Wednesday
CUST6389,51,Female,Stephanieport,PROD421,Sports,219.69,7,2025-01-06,Credit_Card,3,1537.83,46-55,1,2025,6,Monday
CUST8324,28,Male,North Jasmine,PROD277,Electronics,217.56,4,2024-05-30,Credit_Card,3,870.24,26-35,5,2024,30,Thursday
CUST1087,21,Female,East Todd,PROD570,Home & Garden,217.37,7,2024-11-27,Debit_Card,3,1521.59,18-25,11,2024,27,Wednesday
CUST3462,79,Male,New Rubenview,PROD645,Electronics,241.31,6,2025-03-10,Credit_Card,1,1447.86,66+,3,2025,10,Monday
CUST1765,50,Female,Emilyfort,PROD450,Books,7.31,6,2023-04-22,Debit_Card,5,43.86,46-55,4,2023,22,Saturday
CUST3879,23,Male,Stanleyview,PROD659,Clothing,269.22,7,2023-07-03,PayPal,5,1884.54,18-25,7,2023,3,Monday
CUST6936,72,Female,Lake Kristen,PROD462,Clothing,366.68,5,2024-04-27,Debit_Card,3,1833.4,66+,4,2024,27,Saturday
CUST1605,29,Female,West Brandon,PROD792,Books,475.28,8,2023-06-04,PayPal,2,3802.24,26-35,6,2023,4,Sunday
CUST5146,22,Female,Douglasville,PROD890,Sports,446.54,3,2024-01-21,PayPal,1,1339.62,18-25,1,2024,21,Sunday
CUST8693,56,Female,Amyfurt,PROD988,Sports,379.64,10,2024-07-05,Debit_Card,2,3796.4,56-65,7,2024,5,Friday
CUST5351,22,Female,Gibbsfort,PROD838,Books,267.86,3,2024-02-06,Debit_Card,5,803.58,18-25,2,2024,6,Tuesday
CUST9121,61,Male,Lake Jay,PROD797,Books,13.87,10,2023-08-16,Debit_Card,3,138.7,56-65,8,2023,16,Wednesday
CUST8683,73,Male,Hahnstad,PROD758,Books,7.04,4,2023-04-15,Digital,3,28.16,66+,4,2023,15,Saturday
CUST1162,33,Female,New Charleshaven,PROD922,Books,368.13,2,2024-08-24,Credit_Card,4,736.26,26-35,8,2024,24,Saturday
CUST9805,43,Male,New Samanthamouth,PROD809,Books,117.0,5,2024-05-08,Debit_Card,4,585.0,36-45,5,2024,8,Wednesday
CUST6574,25,Female,East Dawn,PROD370,Books,439.11,4,2023-02-02,PayPal,3,1756.44,18-25,2,2023,2,Thursday
CUST1972,78,Male,South Kennethmouth,PROD724,Clothing,159.49,9,2024-04-08,PayPal,2,1435.41,66+,4,2024,8,Monday
CUST6276,74,Male,Houstonbury,PROD595,Electronics,55.84,7,2023-03-13,Debit_Card,1,390.88,66+,3,2023,13,Monday
CUST5667,54,Female,Richardsonville,PROD296,Sports,254.15,7,2024-09-01,Credit_Card,2,1779.05,46-55,9,2024,1,Sunday
CUST6970,33,Female,North Brenda,PROD352,Electronics,156.53,4,2023-03-11,Credit_Card,2,626.12,26-35,3,2023,11,Saturday
CUST9356,55,Female,North Scott,PROD385,Clothing,37.32,3,2024-07-12,Credit_Card,5,111.96,46-55,7,2024,12,Friday
CUST6336,56,Male,Chadstad,PROD671,Home & Garden,27.63,3,2024-10-29,PayPal,2,82.89,56-65,10,2024,29,Tuesday
CUST1629,20,Male,Port Brandon,PROD405,Electronics,474.49,8,2024-01-06,Debit_Card,2,3795.92,18-25,1,2024,6,Saturday
CUST6076,57,Male,North Wesley,PROD330,Home & Garden,230.68,1,2024-09-30,Debit_Card,5,230.68,56-65,9,2024,30,Monday
CUST3668,23,Male,Lake Peterborough,PROD404,Clothing,262.54,3,2024-11-15,Debit_Card,5,787.62,18-25,11,2024,15,Friday
CUST6670,44,Female,South Kathleen,PROD889,Sports,264.44,7,2023-10-14,PayPal,5,1851.08,36-45,10,2023,14,Saturday
CUST1263,60,Female,Williammouth,PROD395,Home & Garden,219.66,8,2023-09-05,Debit_Card,5,1757.28,56-65,9,2023,5,Tuesday
CUST2784,55,Male,Hickstown,PROD821,Clothing,344.96,3,2024-11-05,PayPal,5,1034.88,46-55,11,2024,5,Tuesday
CUST2583,54,Male,Cooperview,PROD312,Books,71.23,9,2023-03-19,PayPal,1,641.07,46-55,3,2023,19,Sunday
CUST6379,51,Male,Davidmouth,PROD806,Sports,498.09,9,2023-09-26,Credit_Card,4,4482.81,46-55,9,2023,26,Tuesday
CUST8067,38,Male,Lake Jeremy,PROD821,Books,247.64,6,2024-01-12,Debit_Card,4,1485.84,36-45,1,2024,12,Friday
CUST1750,77,Female,Scottmouth,PROD600,Sports,376.31,8,2024-04-05,Debit_Card,1,3010.48,66+,4,2024,5,Friday
CUST2342,34,Female,Joshuafurt,PROD424,Sports,86.62,5,2023-05-01,Digital,1,433.1,26-35,5,2023,1,Monday
CUST4154,31,Female,Johnsonhaven,PROD591,Electronics,453.91,5,2023-07-08,Credit_Card,2,2269.55,26-35,7,2023,8,Saturday
CUST4715,60,Female,Gregorychester,PROD457,Sports,406.94,9,2025-04-04,PayPal,1,3662.46,56-65,4,2025,4,Friday
CUST1497,63,Male,Whiteport,PROD673,Electronics,14.47,10,2024-03-06,Credit_Card,4,144.7,56-65,3,2024,6,Wednesday
CUST6735,38,Female,Woodshaven,PROD914,Home & Garden,116.04,1,2023-10-08,Digital,3,116.04,36-45,10,2023,8,Sunday
CUST8417,33,Male,South Sara,PROD838,Sports,492.52,7,2024-05-16,Credit_Card,3,3447.64,26-35,5,2024,16,Thursday
CUST7089,34,Female,South Dustin,PROD380,Home & Garden,109.54,2,2024-09-30,Credit_Card,3,219.08,26-35,9,2024,30,Monday
CUST1763,43,Female,New Katie,PROD394,Sports,15.85,3,2023-04-13,Digital,2,47.55,36-45,4,2023,13,Thursday
CUST3973,26,Female,Donaldfort,PROD224,Electronics,254.79,1,2024-03-25,Credit_Card,4,254.79,26-35,3,2024,25,Monday
CUST2290,60,Male,West Michele,PROD687,Books,65.97,4,2024-09-21,Credit_Card,5,263.88,56-65,9,2024,21,Saturday
CUST4582,59,Female,Singhport,PROD792,Sports,357.0,5,2024-05-16,Digital,5,1785.0,56-65,5,2024,16,Thursday
CUST4073,37,Male,Williamville,PROD656,Clothing,397.1,8,2023-06-04,Digital,3,3176.8,36-45,6,2023,4,Sunday
CUST1157,47,Female,Foleymouth,PROD488,Books,190.72,2,2024-12-18,PayPal,2,381.44,46-55,12,2024,18,Wednesday
CUST9867,38,Female,Port Brooke,PROD504,Electronics,321.96,8,2023-07-11,Digital,3,2575.68,36-45,7,2023,11,Tuesday
CUST1905,77,Male,North Veronicaville,PROD938,Clothing,386.77,6,2024-02-13,Debit_Card,1,2320.62,66+,2,2024,13,Tuesday
CUST8603,66,Female,West Madisonfurt,PROD453,Home & Garden,313.45,5,2023-03-09,Debit_Card,1,1567.25,66+,3,2023,9,Thursday
CUST8721,77,Male,Scottland,PROD891,Electronics,298.99,6,2024-08-21,Debit_Card,2,1793.94,66+,8,2024,21,Wednesday
CUST2582,22,Female,North Melissatown,PROD923,Books,28.74,6,2024-07-10,PayPal,2,172.44,18-25,7,2024,10,Wednesday
CUST4872,18,Female,Lake Thomasport,PROD249,Home & Garden,58.52,9,2024-12-14,Credit_Card,2,526.68,18-25,12,2024,14,Saturday
CUST9056,47,Male,Adamland,PROD397,Home & Garden,418.88,9,2024-08-21,Digital,2,3769.92,46-55,8,2024,21,Wednesday
CUST2997,57,Female,South Marissaside,PROD143,Electronics,28.88,5,2024-05-01,PayPal,3,144.4,56-65,5,2024,1,Wednesday
CUST9198,54,Female,South Ambershire,PROD394,Books,62.32,6,2024-12-27,Credit_Card,2,373.92,46-55,12,2024,27,Friday
CUST1289,24,Male,Kathrynton,PROD831,Electronics,224.94,1,2024-12-01,Digital,2,224.94,18-25,12,2024,1,Sunday
CUST1722,22,Male,South Monica,PROD180,Clothing,66.18,7,2023-11-09,Credit_Card,2,463.26,18-25,11,2023,9,Thursday
CUST7327,52,Female,Lake Carolshire,PROD454,Clothing,130.11,2,2023-08-26,Digital,1,260.22,46-55,8,2023,26,Saturday
CUST6569,31,Male,Curtisport,PROD552,Sports,352.42,6,2024-08-11,Debit_Card,4,2114.52,26-35,8,2024,11,Sunday
CUST3241,50,Male,Lake Davidstad,PROD771,Home & Garden,106.72,10,2023-03-09,Digital,1,1067.2,46-55,3,2023,9,Thursday
CUST1231,34,Male,Kevinmouth,PROD362,Sports,344.44,4,2025-04-10,Digital,1,1377.76,26-35,4,2025,10,Thursday
CUST9123,26,Male,New Jacob,PROD865,Books,9.61,10,2024-05-28,PayPal,1,96.1,26-35,5,2024,28,Tuesday
CUST8132,77,Female,Thompsonmouth,PROD590,Clothing,213.33,10,2024-10-29,PayPal,4,2133.3,66+,10,2024,29,Tuesday
CUST3384,40,Male,New Jennifer,PROD319,Sports,54.99,9,2023-06-24,PayPal,4,494.91,36-45,6,2023,24,Saturday
CUST6904,74,Male,South Jessicaborough,PROD306,Clothing,262.55,3,2023-12-01,Debit_Card,1,787.65,66+,12,2023,1,Friday
CUST2454,22,Male,Danabury,PROD947,Clothing,313.28,5,2023-01-14,Debit_Card,2,1566.4,18-25,1,2023,14,Saturday
CUST8369,74,Male,West Melissaland,PROD651,Clothing,351.86,6,2023-06-14,Digital,1,2111.16,66+,6,2023,14,Wednesday
CUST2045,33,Male,Anthonybury,PROD377,Electronics,212.32,6,2023-07-06,PayPal,1,1273.92,26-35,7,2023,6,Thursday
CUST2061,41,Male,North Heatherfort,PROD675,Sports,449.82,9,2025-01-20,Debit_Card,5,4048.38,36-45,1,2025,20,Monday
CUST7895,36,Male,Christopherfort,PROD812,Home & Garden,258.23,8,2024-10-28,Debit_Card,5,2065.84,36-45,10,2024,28,Monday
CUST3630,28,Female,Davidview,PROD378,Sports,310.76,8,2024-04-27,Digital,1,2486.08,26-35,4,2024,27,Saturday
CUST9410,46,Male,South David,PROD240,Home & Garden,144.94,2,2024-08-28,Digital,4,289.88,46-55,8,2024,28,Wednesday
CUST4534,71,Male,Changton,PROD211,Sports,393.46,7,2023-08-12,Credit_Card,1,2754.22,66+,8,2023,12,Saturday
CUST8342,52,Female,Billyshire,PROD730,Sports,251.38,10,2025-01-28,Credit_Card,3,2513.8,46-55,1,2025,28,Tuesday
CUST5373,63,Male,East Ashleyport,PROD858,Clothing,306.46,5,2023-05-10,Digital,1,1532.3,56-65,5,2023,10,Wednesday
CUST4944,37,Male,South Douglasville,PROD700,Home & Garden,390.09,8,2024-09-03,Credit_Card,1,3120.72,36-45,9,2024,3,Tuesday
CUST1976,57,Female,Bettyborough,PROD345,Home & Garden,416.59,3,2023-02-08,Debit_Card,3,1249.77,56-65,2,2023,8,Wednesday
CUST7299,80,Male,Washingtonfurt,PROD348,Home & Garden,486.69,3,2024-12-22,Digital,1,1460.07,66+,12,2024,22,Sunday
CUST2716,69,Male,Port Richardshire,PROD151,Sports,182.17,6,2024-01-24,Digital,1,1093.02,66+,1,2024,24,Wednesday
CUST2700,59,Male,East Jacqueline,PROD785,Home & Garden,207.83,7,2024-08-19,PayPal,1,1454.81,56-65,8,2024,19,Monday
CUST7117,51,Male,Lake Lynnborough,PROD643,Sports,84.38,10,2023-11-03,Debit_Card,5,843.8,46-55,11,2023,3,Friday
CUST5850,18,Male,Randyshire,PROD331,Electronics,276.33,10,2023-08-20,Debit_Card,2,2763.3,18-25,8,2023,20,Sunday
CUST1741,60,Female,West Larryport,PROD753,Clothing,455.63,7,2023-10-19,PayPal,5,3189.41,56-65,10,2023,19,Thursday
CUST9016,70,Male,Kathrynberg,PROD338,Books,345.66,2,2023-08-03,Credit_Card,2,691.32,66+,8,2023,3,Thursday
CUST8910,53,Female,Ramirezfort,PROD153,Electronics,242.93,2,2024-07-02,Digital,2,485.86,46-55,7,2024,2,Tuesday
CUST4352,37,Male,Port Janet,PROD202,Home & Garden,121.08,3,2024-01-02,Credit_Card,3,363.24,36-45,1,2024,2,Tuesday
CUST4178,77,Male,South Shane,PROD523,Clothing,11.31,6,2023-02-10,Debit_Card,1,67.86,66+,2,2023,10,Friday
CUST4482,60,Female,New Jesse,PROD438,Clothing,49.06,4,2024-04-22,Credit_Card,1,196.24,56-65,4,2024,22,Monday
CUST4902,24,Male,Lake Kathrynchester,PROD834,Clothing,59.66,6,2024-11-14,Debit_Card,2,357.96,18-25,11,2024,14,Thursday
CUST5333,78,Male,South Dustinfort,PROD583,Clothing,289.21,6,2024-05-11,Digital,3,1735.26,66+,5,2024,11,Saturday
CUST6431,74,Female,South Michael,PROD202,Home & Garden,249.58,5,2023-02-18,Digital,5,1247.9,66+,2,2023,18,Saturday
CUST5733,26,Male,North Madelineside,PROD797,Clothing,474.98,5,2024-07-16,Digital,3,2374.9,26-35,7,2024,16,Tuesday
CUST5552,34,Male,Port Sethmouth,PROD889,Books,390.87,10,2023-04-03,PayPal,3,3908.7,26-35,4,2023,3,Monday
CUST4364,25,Female,Sparksshire,PROD240,Books,42.15,7,2025-03-08,PayPal,2,295.05,18-25,3,2025,8,Saturday
CUST6142,74,Female,Berrystad,PROD105,Clothing,363.17,5,2024-06-24,PayPal,5,1815.85,66+,6,2024,24,Monday
CUST9110,24,Female,Port Robert,PROD663,Sports,452.87,8,2023-05-20,Digital,5,3622.96,18-25,5,2023,20,Saturday
CUST9283,65,Male,Amberside,PROD261,Home & Garden,323.95,6,2024-05-07,Digital,2,1943.7,56-65,5,2024,7,Tuesday
CUST8281,53,Female,Lake Brian,PROD516,Books,231.09,10,2024-06-29,Credit_Card,5,2310.9,46-55,6,2024,29,Saturday
CUST7548,27,Male,Careystad,PROD768,Books,488.76,9,2023-07-23,Debit_Card,5,4398.84,26-35,7,2023,23,Sunday
CUST8063,35,Male,South Christina,PROD999,Books,135.74,8,2023-03-22,PayPal,1,1085.92,26-35,3,2023,22,Wednesday
CUST3841,36,Female,Laurenborough,PROD587,Electronics,29.79,7,2024-10-11,Digital,1,208.53,36-45,10,2024,11,Friday
CUST5984,56,Female,Brittanyfort,PROD588,Electronics,407.52,3,2023-03-08,Digital,5,1222.56,56-65,3,2023,8,Wednesday
CUST3264,31,Male,Bridgesberg,PROD766,Books,437.7,3,2024-12-15,Debit_Card,1,1313.1,26-35,12,2024,15,Sunday
CUST3648,63,Male,Potterview,PROD304,Sports,426.86,1,2024-02-24,PayPal,5,426.86,56-65,2,2024,24,Saturday
CUST6676,39,Female,Lake Stephaniefort,PROD874,Home & Garden,183.31,3,2023-04-28,PayPal,2,549.93,36-45,4,2023,28,Friday
CUST8887,31,Female,Leeberg,PROD394,Home & Garden,340.0,4,2023-04-18,Credit_Card,2,1360.0,26-35,4,2023,18,Tuesday
CUST3774,61,Female,South Samuel,PROD428,Books,215.87,5,2024-06-19,Digital,3,1079.35,56-65,6,2024,19,Wednesday
CUST9377,58,Male,West Michael,PROD392,Books,62.37,2,2023-11-26,Credit_Card,2,124.74,56-65,11,2023,26,Sunday
CUST5119,72,Female,Doughertyton,PROD761,Home & Garden,426.37,4,2023-01-22,Digital,5,1705.48,66+,1,2023,22,Sunday
CUST4927,34,Female,Lake Michaelchester,PROD160,Sports,445.69,3,2023-07-20,Debit_Card,1,1337.07,26-35,7,2023,20,Thursday
CUST1073,50,Male,Delgadoshire,PROD887,Electronics,9.79,7,2025-03-21,Credit_Card,1,68.53,46-55,3,2025,21,Friday
CUST8678,49,Male,Port Briana,PROD191,Electronics,73.51,2,2025-01-04,Digital,2,147.02,46-55,1,2025,4,Saturday
CUST8543,34,Female,Jamesville,PROD767,Books,325.36,2,2024-04-02,PayPal,5,650.72,26-35,4,2024,2,Tuesday
CUST9839,75,Male,East Brandishire,PROD687,Home & Garden,167.69,2,2024-07-11,Debit_Card,4,335.38,66+,7,2024,11,Thursday
CUST4941,76,Male,Hallview,PROD337,Electronics,447.79,8,2024-11-09,Digital,3,3582.32,66+,11,2024,9,Saturday
CUST5268,72,Male,Hamptonfort,PROD647,Sports,477.77,9,2024-08-12,Credit_Card,5,4299.93,66+,8,2024,12,Monday
CUST9863,21,Female,Lake Nicholasmouth,PROD856,Books,137.81,1,2024-10-05,Credit_Card,2,137.81,18-25,10,2024,5,Saturday
CUST5156,23,Female,South Karla,PROD840,Clothing,367.87,1,2023-12-13,Digital,4,367.87,18-25,12,2023,13,Wednesday
CUST7483,58,Female,Port Marc,PROD970,Books,189.45,7,2025-01-11,Debit_Card,1,1326.15,56-65,1,2025,11,Saturday
CUST4401,45,Female,Patrickchester,PROD138,Clothing,174.65,9,2024-03-22,Digital,2,1571.85,36-45,3,2024,22,Friday
CUST9247,71,Female,Lauraville,PROD279,Books,61.35,2,2025-02-05,Credit_Card,3,122.7,66+,2,2025,5,Wednesday
CUST9744,35,Female,Garnerstad,PROD527,Home & Garden,203.12,2,2024-01-26,Credit_Card,4,406.24,26-35,1,2024,26,Friday
CUST8622,20,Male,Berryside,PROD957,Home & Garden,230.99,5,2024-03-08,PayPal,4,1154.95,18-25,3,2024,8,Friday
CUST4843,18,Male,Reyestown,PROD280,Home & Garden,418.68,10,2024-03-22,PayPal,2,4186.8,18-25,3,2024,22,Friday
CUST8718,39,Male,Whiteheadside,PROD137,Home & Garden,346.5,3,2024-11-04,Credit_Card,5,1039.5,36-45,11,2024,4,Monday
CUST8691,67,Female,Amandaton,PROD956,Sports,241.73,2,2023-01-27,PayPal,2,483.46,66+,1,2023,27,Friday
CUST4029,26,Female,Heatherburgh,PROD506,Sports,213.76,7,2024-10-28,PayPal,4,1496.32,26-35,10,2024,28,Monday
CUST5057,58,Male,North Ashley,PROD906,Clothing,443.63,5,2024-11-23,Digital,1,2218.15,56-65,11,2024,23,Saturday
CUST2461,80,Female,Tiffanyborough,PROD607,Sports,87.56,4,2023-08-01,Debit_Card,3,350.24,66+,8,2023,1,Tuesday
CUST2826,34,Female,West Kathyview,PROD290,Books,70.59,4,2023-03-05,Digital,1,282.36,26-35,3,2023,5,Sunday
CUST7167,28,Female,Mannington,PROD866,Home & Garden,364.57,5,2023-03-15,Digital,4,1822.85,26-35,3,2023,15,Wednesday
CUST4708,65,Female,Weisstown,PROD993,Electronics,490.88,8,2023-12-27,PayPal,1,3927.04,56-65,12,2023,27,Wednesday
CUST2794,46,Female,Michelletown,PROD396,Electronics,422.95,3,2023-02-23,PayPal,5,1268.85,46-55,2,2023,23,Thursday
CUST6948,53,Male,Markchester,PROD997,Electronics,56.34,3,2024-06-14,Debit_Card,2,169.02,46-55,6,2024,14,Friday
CUST4714,63,Female,Walshview,PROD138,Books,456.06,9,2023-06-30,Debit_Card,4,4104.54,56-65,6,2023,30,Friday
CUST4649,45,Female,Lake Susanview,PROD109,Electronics,243.92,3,2024-06-18,Debit_Card,3,731.76,36-45,6,2024,18,Tuesday
CUST8115,53,Female,Markbury,PROD405,Electronics,286.63,1,2025-02-10,Digital,3,286.63,46-55,2,2025,10,Monday
CUST8122,18,Female,Andersonshire,PROD681,Clothing,221.89,1,2024-04-20,Debit_Card,5,221.89,18-25,4,2024,20,Saturday
CUST2192,25,Female,Cristinaburgh,PROD717,Books,307.6,6,2025-03-23,Credit_Card,1,1845.6,18-25,3,2025,23,Sunday
CUST7203,22,Male,Brownberg,PROD209,Books,390.69,6,2025-01-14,Credit_Card,1,2344.14,18-25,1,2025,14,Tuesday
CUST3242,78,Female,Ronaldton,PROD443,Electronics,307.62,8,2024-07-07,Digital,3,2460.96,66+,7,2024,7,Sunday
CUST8184,74,Male,Laurabury,PROD391,Books,431.98,8,2023-10-11,PayPal,4,3455.84,66+,10,2023,11,Wednesday
CUST9067,62,Male,Karenville,PROD565,Clothing,440.58,9,2024-01-04,Debit_Card,1,3965.22,56-65,1,2024,4,Thursday
CUST8685,75,Male,New Andrew,PROD756,Clothing,365.0,5,2024-11-26,Credit_Card,4,1825.0,66+,11,2024,26,Tuesday
CUST6613,27,Male,Benjaminside,PROD656,Home & Garden,446.42,9,2023-11-05,Debit_Card,3,4017.78,26-35,11,2023,5,Sunday
CUST8606,52,Female,Jaredport,PROD636,Clothing,244.12,8,2024-03-20,Credit_Card,4,1952.96,46-55,3,2024,20,Wednesday
CUST3633,20,Male,South Frank,PROD605,Home & Garden,246.62,3,2023-09-08,Credit_Card,5,739.86,18-25,9,2023,8,Friday
CUST1254,71,Female,Heatherville,PROD237,Electronics,444.36,9,2024-03-28,Debit_Card,3,3999.24,66+,3,2024,28,Thursday
CUST3457,41,Male,Mcgeefort,PROD971,Home & Garden,223.14,3,2023-12-20,Credit_Card,4,669.42,36-45,12,2023,20,Wednesday
CUST3955,55,Male,Charlestown,PROD616,Home & Garden,36.35,10,2023-07-09,Debit_Card,2,363.5,46-55,7,2023,9,Sunday
CUST6473,53,Female,New Catherine,PROD579,Electronics,329.21,10,2024-02-25,Credit_Card,5,3292.1,46-55,2,2024,25,Sunday
CUST4470,27,Male,Lake Grant,PROD379,Home & Garden,11.12,8,2024-07-30,PayPal,4,88.96,26-35,7,2024,30,Tuesday
CUST4526,45,Female,South Jillburgh,PROD297,Clothing,434.82,10,2023-07-03,Digital,3,4348.2,36-45,7,2023,3,Monday
CUST7116,26,Female,Jamieburgh,PROD928,Electronics,264.78,7,2023-12-10,Digital,4,1853.46,26-35,12,2023,10,Sunday
CUST3465,20,Female,Port Jacquelinebury,PROD215,Books,373.09,9,2024-07-10,Debit_Card,2,3357.81,18-25,7,2024,10,Wednesday
CUST9815,37,Male,Charlesmouth,PROD438,Home & Garden,363.27,9,2024-02-10,Digital,1,3269.43,36-45,2,2024,10,Saturday
CUST8710,41,Female,Mcbrideside,PROD266,Clothing,115.87,5,2023-10-04,Digital,4,579.35,36-45,10,2023,4,Wednesday
CUST4613,75,Female,Shafferbury,PROD848,Books,478.1,6,2023-05-12,Digital,3,2868.6,66+,5,2023,12,Friday
CUST2198,77,Female,Abigailland,PROD569,Electronics,437.21,8,2025-02-25,Digital,2,3497.68,66+,2,2025,25,Tuesday
CUST4597,68,Male,Salazarchester,PROD763,Electronics,261.95,9,2024-02-03,PayPal,1,2357.55,66+,2,2024,3,Saturday
CUST2153,80,Male,Lake Nicholas,PROD363,Electronics,345.68,4,2025-01-02,PayPal,4,1382.72,66+,1,2025,2,Thursday
